tau1,tau2,tau3,tau4,tau5,tau6
-0.1538461595773697,-0.9890109896659851,0.6373626589775085,0.026862027123570442,-1.2918193340301514,-0.10012210160493851
-0.4761904776096344,-2.0146520137786865,0.8864468932151794,0.0317460335791111,-1.2625153064727783,-0.12454212456941605
-0.1538461595773697,-2.0,1.2527472972869873,0.0024420025292783976,-1.2332112789154053,-0.10500610619783401
-0.4175824224948883,-1.692307710647583,1.047619104385376,0.0024420025292783976,-1.2185592651367188,-0.10012210160493851
-0.10989011079072952,-2.0,0.4029304087162018,-0.0024420025292783976,-1.2185592651367188,-0.10012210160493851
-0.10989011079072952,-1.9560439586639404,1.2820513248443604,-0.0024420025292783976,-1.2234432697296143,-0.095238097012043
-0.19780220091342926,-1.5897436141967773,1.1501832008361816,0.0024420025292783976,-1.2136752605438232,-0.10500610619783401
-0.3589743673801422,-0.8424908518791199,1.2527472972869873,0.017094017937779427,-1.1892552375793457,-0.13919414579868317
-0.1538461595773697,-0.8278388381004333,1.1941392421722412,0.0317460335791111,-1.1697192192077637,-0.11477411538362503
-0.6959707140922546,-0.9597069621086121,0.7399267554283142,0.03663003817200661,-1.1208791732788086,-0.07081807404756546
-0.03663003817200661,-1.018315076828003,1.6043956279754639,0.04639804735779762,-1.0622711181640625,-0.095238097012043
-0.24175824224948883,-0.7985348105430603,1.8534798622131348,0.05616605654358864,-1.008547067642212,-0.12454212456941605
-0.5054945349693298,-0.7106227278709412,0.7399267554283142,0.08058608323335648,-1.008547067642212,-0.11477411538362503
-0.31501832604408264,-1.355311393737793,1.692307710647583,0.09035409241914749,-0.9938949942588806,-0.10012210160493851
0.18315018713474274,-0.9597069621086121,1.2820513248443604,0.095238097012043,-1.0231990814208984,-0.10989011079072952
-0.43223443627357483,-1.2820513248443604,1.106227159500122,0.12942613661289215,-1.0427350997924805,-0.14407815039157867
0.05128205195069313,-1.2527472972869873,1.2820513248443604,0.14407815039157867,-1.096459150314331,-0.11477411538362503
-0.6080586314201355,-1.32600736618042,1.384615421295166,0.12454212456941605,-1.106227159500122,-0.09035409241914749
0.2271062284708023,-1.076923131942749,1.5750916004180908,0.14407815039157867,-1.067155122756958,-0.10500610619783401
-0.13919414579868317,-2.0146520137786865,1.413919448852539,0.12454212456941605,-1.08669114112854,-0.12942613661289215
-0.4761904776096344,-1.1355311870574951,1.5604395866394043,0.11477411538362503,-1.067155122756958,-0.10500610619783401
-0.32967033982276917,-1.8827838897705078,1.0329670906066895,0.11477411538362503,-1.0622711181640625,-0.11477411538362503
-0.4175824224948883,-2.0,1.7655677795410156,0.095238097012043,-1.0622711181640625,-0.11477411538362503
-0.4615384638309479,-1.4871795177459717,0.8571428656578064,0.13431014120578766,-1.047619104385376,-0.12454212456941605
-0.5641025900840759,-1.1794872283935547,1.076923131942749,0.1538461595773697,-1.0525031089782715,-0.11965811997652054
-0.1538461595773697,-0.5494505763053894,1.9560439586639404,0.12942613661289215,-0.9890109896659851,-0.09035409241914749
-0.4615384638309479,-1.3406593799591064,1.2820513248443604,0.11477411538362503,-0.920634925365448,-0.10012210160493851
-0.31501832604408264,-1.0036630630493164,1.8241758346557617,0.1636141687631607,-0.8424908518791199,-0.12454212456941605
-0.19780220091342926,-1.0915751457214355,1.7362637519836426,0.1684981733560562,-0.7838827967643738,-0.13919414579868317
-0.3003663122653961,-0.7252747416496277,2.117216110229492,0.17338217794895172,-0.7741147875785828,-0.12454212456941605
-0.18315018713474274,-1.6043956279754639,2.1025640964508057,0.2222222238779068,-0.8034188151359558,-0.13919414579868317
-0.24175824224948883,-0.25641027092933655,1.7655677795410156,0.25641027092933655,-0.7887668013572693,-0.11965811997652054
-0.18315018713474274,-0.7252747416496277,2.1758241653442383,0.2759462893009186,-0.7985348105430603,-0.10500610619783401
-0.32967033982276917,-1.047619104385376,2.087912082672119,0.2857142984867096,-0.7936508059501648,-0.12942613661289215
-0.4615384638309479,-0.8717948794364929,1.8974359035491943,0.2857142984867096,-0.7789987921714783,-0.12942613661289215
-0.3003663122653961,-1.2673993110656738,2.087912082672119,0.3052503168582916,-0.7594627737998962,-0.14407815039157867
-0.4615384638309479,-1.5018315315246582,1.8681318759918213,0.2905983030796051,-0.7448107600212097,-0.1684981733560562
-0.31501832604408264,0.03663003817200661,2.2344322204589844,0.2857142984867096,-0.7301587462425232,-0.14896215498447418
-0.095238097012043,-0.9597069621086121,1.6190476417541504,0.26129427552223206,-0.7741147875785828,-0.10989011079072952
-0.5787546038627625,-0.4908424913883209,1.8241758346557617,0.2271062284708023,-0.7643467783927917,-0.12942613661289215
-0.03663003817200661,-0.9157509207725525,2.1758241653442383,0.23199023306369781,-0.7545787692070007,-0.10500610619783401
-0.24175824224948883,-1.1208791732788086,2.4542124271392822,0.25152626633644104,-0.7203907370567322,-0.11965811997652054
-0.3443223536014557,-0.31501832604408264,2.33699631690979,0.2759462893009186,-0.6568986773490906,-0.14407815039157867
-0.4761904776096344,-0.8571428656578064,1.8681318759918213,0.31990233063697815,-0.6471306681632996,-0.14896215498447418
-0.13919414579868317,-0.43223443627357483,1.6776556968688965,0.2954823076725006,-0.6275946497917175,-0.14407815039157867
-0.43223443627357483,-0.6080586314201355,1.6776556968688965,0.26129427552223206,-0.612942636013031,-0.11965811997652054
-0.4908424913883209,-0.7545787692070007,2.893772840499878,0.31501832604408264,-0.6373626589775085,-0.14896215498447418
-0.32967033982276917,-0.4615384638309479,2.4835164546966553,0.3589743673801422,-0.5592185854911804,-0.1538461595773697
0.05128205195069313,-1.1648352146148682,2.4835164546966553,0.4175824224948883,-0.4615384638309479,-0.13919414579868317
-0.2857142984867096,-0.08058608323335648,2.615384578704834,0.43223443627357483,-0.43711844086647034,-0.1636141687631607
