q1,q2,q3,q4,q5,q6
-2.990231206057328173e+00,-1.993487470704885522e+00,-2.990231206057328173e+00,-2.491859338381106959e+00,-2.990231206057328173e+00,-1.993487470704885522e+00,-2.990231206057328173e+00
-2.989048134126554679e+00,-1.992698756084369860e+00,-2.989048134126554679e+00,-2.490873445105462380e+00,-2.989048134126554679e+00,-1.992698756084369860e+00,-2.989048134126554679e+00
-2.987797458085451385e+00,-1.991864972056967664e+00,-2.987797458085451385e+00,-2.489831215071209858e+00,-2.987797458085451385e+00,-1.991864972056967664e+00,-2.987797458085451385e+00
-2.986479177934018292e+00,-1.990986118622678935e+00,-2.986479177934018292e+00,-2.488732648278348503e+00,-2.986479177934018292e+00,-1.990986118622678935e+00,-2.986479177934018292e+00
-2.985093293672255399e+00,-1.990062195781503451e+00,-2.985093293672255399e+00,-2.487577744726879203e+00,-2.985093293672255399e+00,-1.990062195781503451e+00,-2.985093293672255399e+00
-2.983639805300162262e+00,-1.989093203533441434e+00,-2.983639805300162262e+00,-2.486366504416801959e+00,-2.983639805300162262e+00,-1.989093203533441434e+00,-2.983639805300162262e+00
-2.982118712817739326e+00,-1.988079141878492884e+00,-2.982118712817739326e+00,-2.485098927348115883e+00,-2.982118712817739326e+00,-1.988079141878492884e+00,-2.982118712817739326e+00
-2.980530016224986589e+00,-1.987020010816657578e+00,-2.980530016224986589e+00,-2.483775013520821862e+00,-2.980530016224986589e+00,-1.987020010816657578e+00,-2.980530016224986589e+00
-2.978873715521903609e+00,-1.985915810347935739e+00,-2.978873715521903609e+00,-2.482394762934919896e+00,-2.978873715521903609e+00,-1.985915810347935739e+00,-2.978873715521903609e+00
-2.977149810708491273e+00,-1.984766540472327367e+00,-2.977149810708491273e+00,-2.480958175590409098e+00,-2.977149810708491273e+00,-1.984766540472327367e+00,-2.977149810708491273e+00
-2.975358301784748694e+00,-1.983572201189832240e+00,-2.975358301784748694e+00,-2.479465251487290356e+00,-2.975358301784748694e+00,-1.983572201189832240e+00,-2.975358301784748694e+00
-2.973499188750675870e+00,-1.982332792500450802e+00,-2.973499188750675870e+00,-2.477915990625563225e+00,-2.973499188750675870e+00,-1.982332792500450802e+00,-2.973499188750675870e+00
-2.971572471606273691e+00,-1.981048314404182387e+00,-2.971572471606273691e+00,-2.476310393005228150e+00,-2.971572471606273691e+00,-1.981048314404182387e+00,-2.971572471606273691e+00
-2.969578150351541268e+00,-1.979718766901027660e+00,-2.969578150351541268e+00,-2.474648458626284686e+00,-2.969578150351541268e+00,-1.979718766901027660e+00,-2.969578150351541268e+00
-2.967516224986479045e+00,-1.978344149990986178e+00,-2.967516224986479045e+00,-2.472930187488732834e+00,-2.967516224986479045e+00,-1.978344149990986178e+00,-2.967516224986479045e+00
-2.965386695511087023e+00,-1.976924463674057941e+00,-2.965386695511087023e+00,-2.471155579592572593e+00,-2.965386695511087023e+00,-1.976924463674057941e+00,-2.965386695511087023e+00
-2.963189561925365201e+00,-1.975459707950243393e+00,-2.963189561925365201e+00,-2.469324634937804408e+00,-2.963189561925365201e+00,-1.975459707950243393e+00,-2.963189561925365201e+00
-2.960924824229313135e+00,-1.973949882819542090e+00,-2.960924824229313135e+00,-2.467437353524427834e+00,-2.960924824229313135e+00,-1.973949882819542090e+00,-2.960924824229313135e+00
-2.958592482422931269e+00,-1.972394988281954253e+00,-2.958592482422931269e+00,-2.465493735352442872e+00,-2.958592482422931269e+00,-1.972394988281954253e+00,-2.958592482422931269e+00
-2.956192536506219604e+00,-1.970795024337479662e+00,-2.956192536506219604e+00,-2.463493780421849522e+00,-2.956192536506219604e+00,-1.970795024337479662e+00,-2.956192536506219604e+00
-2.953724986479178138e+00,-1.969149990986118537e+00,-2.953724986479178138e+00,-2.461437488732648227e+00,-2.953724986479178138e+00,-1.969149990986118537e+00,-2.953724986479178138e+00
-2.951189832341806429e+00,-1.967459888227870879e+00,-2.951189832341806429e+00,-2.459324860284838543e+00,-2.951189832341806429e+00,-1.967459888227870879e+00,-2.951189832341806429e+00
-2.948587074094104921e+00,-1.965724716062736688e+00,-2.948587074094104921e+00,-2.457155895078420915e+00,-2.948587074094104921e+00,-1.965724716062736688e+00,-2.948587074094104921e+00
-2.945916711736073612e+00,-1.963944474490715741e+00,-2.945916711736073612e+00,-2.454930593113394455e+00,-2.945916711736073612e+00,-1.963944474490715741e+00,-2.945916711736073612e+00
-2.943178745267712060e+00,-1.962119163511808262e+00,-2.943178745267712060e+00,-2.452648954389760050e+00,-2.943178745267712060e+00,-1.962119163511808262e+00,-2.943178745267712060e+00
-2.940373174689021152e+00,-1.960248783126014027e+00,-2.940373174689021152e+00,-2.450310978907517701e+00,-2.940373174689021152e+00,-1.960248783126014027e+00,-2.940373174689021152e+00
-2.937500000000000000e+00,-1.958333333333333259e+00,-2.937500000000000000e+00,-2.447916666666666519e+00,-2.937500000000000000e+00,-1.958333333333333259e+00,-2.937500000000000000e+00
-2.934559221200649048e+00,-1.956372814133765958e+00,-2.934559221200649048e+00,-2.445466017667207392e+00,-2.934559221200649048e+00,-1.956372814133765958e+00,-2.934559221200649048e+00
-2.931550838290968297e+00,-1.954367225527312124e+00,-2.931550838290968297e+00,-2.442959031909139878e+00,-2.931550838290968297e+00,-1.954367225527312124e+00,-2.931550838290968297e+00
-2.928474851270957302e+00,-1.952316567513971535e+00,-2.928474851270957302e+00,-2.440395709392464418e+00,-2.928474851270957302e+00,-1.952316567513971535e+00,-2.928474851270957302e+00
-2.925331260140616507e+00,-1.950220840093744412e+00,-2.925331260140616507e+00,-2.437776050117180571e+00,-2.925331260140616507e+00,-1.950220840093744412e+00,-2.925331260140616507e+00
-2.922120064899945913e+00,-1.948080043266630534e+00,-2.922120064899945913e+00,-2.435100054083288335e+00,-2.922120064899945913e+00,-1.948080043266630534e+00,-2.922120064899945913e+00
-2.918841265548945518e+00,-1.945894177032630346e+00,-2.918841265548945518e+00,-2.432367721290787710e+00,-2.918841265548945518e+00,-1.945894177032630346e+00,-2.918841265548945518e+00
-2.915494862087614880e+00,-1.943663241391743179e+00,-2.915494862087614880e+00,-2.429579051739679141e+00,-2.915494862087614880e+00,-1.943663241391743179e+00,-2.915494862087614880e+00
-2.912080854515954442e+00,-1.941387236343969702e+00,-2.912080854515954442e+00,-2.426734045429962183e+00,-2.912080854515954442e+00,-1.941387236343969702e+00,-2.912080854515954442e+00
-2.908599242833964205e+00,-1.939066161889309470e+00,-2.908599242833964205e+00,-2.423832702361636837e+00,-2.908599242833964205e+00,-1.939066161889309470e+00,-2.908599242833964205e+00
-2.905050027041644167e+00,-1.936700018027762704e+00,-2.905050027041644167e+00,-2.420875022534703547e+00,-2.905050027041644167e+00,-1.936700018027762704e+00,-2.905050027041644167e+00
-2.901433207138993886e+00,-1.934288804759329405e+00,-2.901433207138993886e+00,-2.417861005949161868e+00,-2.901433207138993886e+00,-1.934288804759329405e+00,-2.901433207138993886e+00
-2.897748783126014249e+00,-1.931832522084009351e+00,-2.897748783126014249e+00,-2.414790652605011800e+00,-2.897748783126014249e+00,-1.931832522084009351e+00,-2.897748783126014249e+00
-2.893996755002704369e+00,-1.929331170001802764e+00,-2.893996755002704369e+00,-2.411663962502253344e+00,-2.893996755002704369e+00,-1.929331170001802764e+00,-2.893996755002704369e+00
-2.890177122769064244e+00,-1.926784748512709644e+00,-2.890177122769064244e+00,-2.408480935640886944e+00,-2.890177122769064244e+00,-1.926784748512709644e+00,-2.890177122769064244e+00
-2.886289886425094764e+00,-1.924193257616729769e+00,-2.886289886425094764e+00,-2.405241572020912155e+00,-2.886289886425094764e+00,-1.924193257616729769e+00,-2.886289886425094764e+00
-2.882335045970795040e+00,-1.921556697313863360e+00,-2.882335045970795040e+00,-2.401945871642328978e+00,-2.882335045970795040e+00,-1.921556697313863360e+00,-2.882335045970795040e+00
-2.878312601406165516e+00,-1.918875067604110418e+00,-2.878312601406165516e+00,-2.398593834505137856e+00,-2.878312601406165516e+00,-1.918875067604110418e+00,-2.878312601406165516e+00
-2.874222552731206193e+00,-1.916148368487470721e+00,-2.874222552731206193e+00,-2.395185460609338346e+00,-2.874222552731206193e+00,-1.916148368487470721e+00,-2.874222552731206193e+00
-2.870064899945916626e+00,-1.913376599963944491e+00,-2.870064899945916626e+00,-2.391720749954930447e+00,-2.870064899945916626e+00,-1.913376599963944491e+00,-2.870064899945916626e+00
-2.865839643050297258e+00,-1.910559762033531506e+00,-2.865839643050297258e+00,-2.388199702541914604e+00,-2.865839643050297258e+00,-1.910559762033531506e+00,-2.865839643050297258e+00
-2.861546782044348092e+00,-1.907697854696232209e+00,-2.861546782044348092e+00,-2.384622318370290373e+00,-2.861546782044348092e+00,-1.907697854696232209e+00,-2.861546782044348092e+00
-2.857186316928069125e+00,-1.904790877952046158e+00,-2.857186316928069125e+00,-2.380988597440057752e+00,-2.857186316928069125e+00,-1.904790877952046158e+00,-2.857186316928069125e+00
-2.852758247701460359e+00,-1.901838831800973573e+00,-2.852758247701460359e+00,-2.377298539751216744e+00,-2.852758247701460359e+00,-1.901838831800973573e+00,-2.852758247701460359e+00
-2.848262574364521349e+00,-1.898841716243014233e+00,-2.848262574364521349e+00,-2.373552145303767791e+00,-2.848262574364521349e+00,-1.898841716243014233e+00,-2.848262574364521349e+00
-2.843699296917252539e+00,-1.895799531278168359e+00,-2.843699296917252539e+00,-2.369749414097710449e+00,-2.843699296917252539e+00,-1.895799531278168359e+00,-2.843699296917252539e+00
-2.839068415359653930e+00,-1.892712276906435953e+00,-2.839068415359653930e+00,-2.365890346133044719e+00,-2.839068415359653930e+00,-1.892712276906435953e+00,-2.839068415359653930e+00
-2.834369929691725076e+00,-1.889579953127816792e+00,-2.834369929691725076e+00,-2.361974941409771045e+00,-2.834369929691725076e+00,-1.889579953127816792e+00,-2.834369929691725076e+00
-2.829603839913466867e+00,-1.886402559942311097e+00,-2.829603839913466867e+00,-2.358003199927888982e+00,-2.829603839913466867e+00,-1.886402559942311097e+00,-2.829603839913466867e+00
-2.824770146024878414e+00,-1.883180097349918869e+00,-2.824770146024878414e+00,-2.353975121687398531e+00,-2.824770146024878414e+00,-1.883180097349918869e+00,-2.824770146024878414e+00
-2.819868848025960162e+00,-1.879912565350640108e+00,-2.819868848025960162e+00,-2.349890706688300135e+00,-2.819868848025960162e+00,-1.879912565350640108e+00,-2.819868848025960162e+00
-2.814899945916711665e+00,-1.876599963944474592e+00,-2.814899945916711665e+00,-2.345749954930592907e+00,-2.814899945916711665e+00,-1.876599963944474592e+00,-2.814899945916711665e+00
-2.809863439697133369e+00,-1.873242293131422320e+00,-2.809863439697133369e+00,-2.341552866414278178e+00,-2.809863439697133369e+00,-1.873242293131422320e+00,-2.809863439697133369e+00
-2.804759329367225718e+00,-1.869839552911483738e+00,-2.804759329367225718e+00,-2.337299441139354617e+00,-2.804759329367225718e+00,-1.869839552911483738e+00,-2.804759329367225718e+00
-2.799587614926987378e+00,-1.866391743284658400e+00,-2.799587614926987378e+00,-2.332989679105823111e+00,-2.799587614926987378e+00,-1.866391743284658400e+00,-2.799587614926987378e+00
-2.794348296376419682e+00,-1.862898864250946529e+00,-2.794348296376419682e+00,-2.328623580313683217e+00,-2.794348296376419682e+00,-1.862898864250946529e+00,-2.794348296376419682e+00
-2.789041373715521743e+00,-1.859360915810347903e+00,-2.789041373715521743e+00,-2.324201144762934934e+00,-2.789041373715521743e+00,-1.859360915810347903e+00,-2.789041373715521743e+00
-2.783666846944294448e+00,-1.855777897962862744e+00,-2.783666846944294448e+00,-2.319722372453578707e+00,-2.783666846944294448e+00,-1.855777897962862744e+00,-2.783666846944294448e+00
-2.778224716062736466e+00,-1.852149810708491051e+00,-2.778224716062736466e+00,-2.315187263385613647e+00,-2.778224716062736466e+00,-1.852149810708491051e+00,-2.778224716062736466e+00
-2.772714981070849127e+00,-1.848476654047232826e+00,-2.772714981070849127e+00,-2.310595817559041087e+00,-2.772714981070849127e+00,-1.848476654047232826e+00,-2.772714981070849127e+00
-2.767137641968631545e+00,-1.844758427979087845e+00,-2.767137641968631545e+00,-2.305948034973859695e+00,-2.767137641968631545e+00,-1.844758427979087845e+00,-2.767137641968631545e+00
-2.761492698756084607e+00,-1.840995132504056331e+00,-2.761492698756084607e+00,-2.301243915630070358e+00,-2.761492698756084607e+00,-1.840995132504056331e+00,-2.761492698756084607e+00
-2.755780151433206981e+00,-1.837186767622138062e+00,-2.755780151433206981e+00,-2.296483459527672633e+00,-2.755780151433206981e+00,-1.837186767622138062e+00,-2.755780151433206981e+00
-2.750000000000000000e+00,-1.833333333333333259e+00,-2.750000000000000000e+00,-2.291666666666666519e+00,-2.750000000000000000e+00,-1.833333333333333259e+00,-2.750000000000000000e+00
-2.744152244456462775e+00,-1.829434829637641924e+00,-2.744152244456462775e+00,-2.286793537047052460e+00,-2.744152244456462775e+00,-1.829434829637641924e+00,-2.744152244456462775e+00
-2.738236884802596194e+00,-1.825491256535064055e+00,-2.738236884802596194e+00,-2.281864070668830013e+00,-2.738236884802596194e+00,-1.825491256535064055e+00,-2.738236884802596194e+00
-2.732253921038399369e+00,-1.821502614025599431e+00,-2.732253921038399369e+00,-2.276878267531999178e+00,-2.732253921038399369e+00,-1.821502614025599431e+00,-2.732253921038399369e+00
-2.726203353163872301e+00,-1.817468902109248274e+00,-2.726203353163872301e+00,-2.271836127636560398e+00,-2.726203353163872301e+00,-1.817468902109248274e+00,-2.726203353163872301e+00
-2.720085181179015876e+00,-1.813390120786010362e+00,-2.720085181179015876e+00,-2.266737650982513230e+00,-2.720085181179015876e+00,-1.813390120786010362e+00,-2.720085181179015876e+00
-2.713899405083829208e+00,-1.809266270055886139e+00,-2.713899405083829208e+00,-2.261582837569857674e+00,-2.713899405083829208e+00,-1.809266270055886139e+00,-2.713899405083829208e+00
-2.707646024878312740e+00,-1.805097349918875160e+00,-2.707646024878312740e+00,-2.256371687398593728e+00,-2.707646024878312740e+00,-1.805097349918875160e+00,-2.707646024878312740e+00
-2.701325040562466029e+00,-1.800883360374977427e+00,-2.701325040562466029e+00,-2.251104200468721839e+00,-2.701325040562466029e+00,-1.800883360374977427e+00,-2.701325040562466029e+00
-2.694936452136289962e+00,-1.796624301424193160e+00,-2.694936452136289962e+00,-2.245780376780241561e+00,-2.694936452136289962e+00,-1.796624301424193160e+00,-2.694936452136289962e+00
-2.688480259599783651e+00,-1.792320173066522360e+00,-2.688480259599783651e+00,-2.240400216333152894e+00,-2.688480259599783651e+00,-1.792320173066522360e+00,-2.688480259599783651e+00
-2.681956462952947540e+00,-1.787970975301965026e+00,-2.681956462952947540e+00,-2.234963719127456283e+00,-2.681956462952947540e+00,-1.787970975301965026e+00,-2.681956462952947540e+00
-2.675365062195781629e+00,-1.783576708130520938e+00,-2.675365062195781629e+00,-2.229470885163151284e+00,-2.675365062195781629e+00,-1.783576708130520938e+00,-2.675365062195781629e+00
-2.668706057328285475e+00,-1.779137371552190316e+00,-2.668706057328285475e+00,-2.223921714440237896e+00,-2.668706057328285475e+00,-1.779137371552190316e+00,-2.668706057328285475e+00
-2.661979448350459521e+00,-1.774652965566973162e+00,-2.661979448350459521e+00,-2.218316206958716563e+00,-2.661979448350459521e+00,-1.774652965566973162e+00,-2.661979448350459521e+00
-2.655185235262304211e+00,-1.770123490174869252e+00,-2.655185235262304211e+00,-2.212654362718586398e+00,-2.655185235262304211e+00,-1.770123490174869252e+00,-2.655185235262304211e+00
-2.648323418063818213e+00,-1.765548945375878809e+00,-2.648323418063818213e+00,-2.206936181719848733e+00,-2.648323418063818213e+00,-1.765548945375878809e+00,-2.648323418063818213e+00
-2.641393996755002860e+00,-1.760929331170001833e+00,-2.641393996755002860e+00,-2.201161663962502235e+00,-2.641393996755002860e+00,-1.760929331170001833e+00,-2.641393996755002860e+00
-2.634396971335857263e+00,-1.756264647557238101e+00,-2.634396971335857263e+00,-2.195330809446547793e+00,-2.634396971335857263e+00,-1.756264647557238101e+00,-2.634396971335857263e+00
-2.627332341806381866e+00,-1.751554894537587836e+00,-2.627332341806381866e+00,-2.189443618171984962e+00,-2.627332341806381866e+00,-1.751554894537587836e+00,-2.627332341806381866e+00
-2.620200108166576669e+00,-1.746800072111051039e+00,-2.620200108166576669e+00,-2.183500090138813743e+00,-2.620200108166576669e+00,-1.746800072111051039e+00,-2.620200108166576669e+00
-2.613000270416441229e+00,-1.742000180277627486e+00,-2.613000270416441229e+00,-2.177500225347034579e+00,-2.613000270416441229e+00,-1.742000180277627486e+00,-2.613000270416441229e+00
-2.605732828555976432e+00,-1.737155219037317400e+00,-2.605732828555976432e+00,-2.171444023796646583e+00,-2.605732828555976432e+00,-1.737155219037317400e+00,-2.605732828555976432e+00
-2.598397782585181393e+00,-1.732265188390120780e+00,-2.598397782585181393e+00,-2.165331485487651086e+00,-2.598397782585181393e+00,-1.732265188390120780e+00,-2.598397782585181393e+00
-2.590995132504056109e+00,-1.727330088336037406e+00,-2.590995132504056109e+00,-2.159162610420046757e+00,-2.590995132504056109e+00,-1.727330088336037406e+00,-2.590995132504056109e+00
-2.583524878312601469e+00,-1.722349918875067498e+00,-2.583524878312601469e+00,-2.152937398593834484e+00,-2.583524878312601469e+00,-1.722349918875067498e+00,-2.583524878312601469e+00
