tau1,tau2,tau3,tau4,tau5,tau6,tau7
4.350329929952353,13.680611820964092,-3.3011360070238225,2.074602091085962,0.26385322600818634,0.5203954431708894,0.007597371833311204
4.374880154530326,13.663387794572106,-3.320883795644883,2.0785030474599333,0.26298357294821817,0.516175683978958,0.007620276471440033
4.399732346455721,13.64608969081969,-3.34072685446365,2.082523521646998,0.2620842527307818,0.5119201709210144,0.007643210815695185
4.42488949510754,13.62871954820085,-3.3606654563138654,2.086664366068506,0.261154896924409,0.5076286734574151,0.007666173714828502
4.450354598233343,13.611279457556757,-3.3806998746431622,2.0909264307383406,0.2601951358539574,0.503300960590747,0.0076891639957089065
4.476130656406108,13.593771562877448,-3.4008303828728974,2.095310564139591,0.25920459841748156,0.4989368009858253,0.007712180457061053
4.502220675429279,13.576198063177028,-3.421057254993107,2.099817611742873,0.25818291236743673,0.49453596301842967,0.007735221872212035
4.528627666353423,13.558561209434925,-3.4413807651120054,2.104448417076114,0.25712970419147757,0.49009821455120095,0.007758286989822963
4.55535464126297,13.540863309776608,-3.4618011876434718,2.109203821651021,0.2560445991634025,0.48562332330536784,0.00778137452934876
4.582404616604842,13.523106728465653,-3.48231879760746,2.114084663468223,0.2549272215844897,0.48111105671226395,0.007804483184673574
4.609780610650426,13.505293883797107,-3.502933869976348,2.1190917794418858,0.2537771945044489,0.4765611817922335,0.007827611622575743
4.637485642948523,13.487427254137497,-3.5236466804984037,2.1242260023580646,0.25259414014997456,0.47197346552089775,0.007850758481153228
4.665522733720811,13.469509373747233,-3.544457505000154,2.1294881637091705,0.25137767962142477,0.4673476745425469,0.007873922370889068
4.69389490412932,13.45154283619635,-3.5653666199310057,2.1348790910297013,0.2501274332524517,0.4626835753572779,0.007897101874092462
4.722605174451154,13.43353029424358,-3.5863743021116785,2.140399610157103,0.2488430204214708,0.45798093430965664,0.007920295544549783
4.7516565639601,13.415474460758372,-3.607480828862615,2.146050542881051,0.2475240598140514,0.45323951762856346,0.007943501906372545
4.781052089554933,13.397378108850365,-3.62868647785444,2.1518327091901885,0.2461701692575356,0.44845909142322066,0.007966719454306324
4.810794767358803,13.379244072449398,-3.649991527398731,2.157746925114557,0.2447809660139246,0.4436394216685202,0.007989946654974938
4.840887607898938,13.361075249751204,-3.6713962563792837,2.163794003893346,0.24335606668861956,0.4387802744726316,0.008013181942409216
4.871333619102197,13.342874599176929,-3.6929009440151077,2.1699747559821545,0.2418950872697647,0.43388141574688605,0.008036423722014328
4.902135804900495,13.324645143843277,-3.7145058703765,2.176289987821212,0.24039764336506597,0.4289426114793644,0.008059670369143832
4.93329716149076,13.306389971164728,-3.736211315877418,2.182740503130758,0.2388633500347672,0.42396362774975604,0.008082920225641981
4.964820681630759,13.28811223324414,-3.7580175618724216,2.189327101973301,0.23729182206761507,0.41894423064493497,0.008106171605598813
4.996709347686705,13.269815147908606,-3.779924889980438,2.196050581222479,0.2356826738284639,0.41388418642702357,0.008129422787314211
5.028966137705473,13.251501999522764,-3.8019335829605856,2.202911733656657,0.2340355195976425,0.40878326143885063,0.008152672021546214
5.061594017764887,13.233176139520097,-3.824043923887466,2.2099113490265436,0.2323499733385386,0.40364122225362253,0.00817591752294173
5.094595947235421,13.2148409869156,-3.8462561968776408,2.2170502132345065,0.230625648999642,0.3984578355777736,0.00819915747726907
5.127974872587751,13.196500029845444,-3.868570686607628,2.2243291082667005,0.22886216045140087,0.3932328684371511,0.00822239003419542
5.161733729984426,13.178156826511183,-3.8909876788033766,2.2317488126808143,0.2270591216152016,0.3879660881515562,0.008245613312023777
5.195875444428531,13.159815003260391,-3.913507459817835,2.2393101003574403,0.2252161465624643,0.38265726221795654,0.008268825396222777
5.230402925723637,13.141478258945778,-3.936130316919864,2.247013742681676,0.2233328494051536,0.37730615860964356,0.008292024337146875
5.265319070971259,13.123150364755539,-3.958856538542799,2.2548605052390203,0.22140884471832947,0.37191254570348986,0.00831520815192007
5.30062676219857,13.104835161769014,-3.9816864136483447,2.262851151017268,0.21944374720534135,0.36647619214552096,0.008338374824032851
5.336328864189582,13.086536567304767,-4.004620232538592,2.270986437955726,0.21743717209919006,0.3609968672465437,0.008361522300744731
5.372428227022272,13.068258570227952,-4.027658286389294,2.279267120342705,0.21538873505998618,0.35547434062756195,0.008384648497623944
5.408927680089185,13.05000523566698,-4.050800867373032,2.2876939476331417,0.21329805232052754,0.3499083825915484,0.008407751291579302
5.445830035774283,13.031780704403273,-4.074048269017748,2.296267665590768,0.21116474075185457,0.3442987639827913,0.008430828527465054
5.483138085726538,13.013589192069803,-4.097400785640212,2.304989014899169,0.20898841794021059,0.3386452561976018,0.008453878013095726
5.520854599871619,12.995434992981489,-4.120858712944875,2.3138587321874247,0.20676870225991373,0.332947631393053,0.008476897520391154
5.558982326771764,12.977322479481934,-4.144422347970639,2.3228775495747285,0.20450521298854457,0.3272056624186729,0.00849988478655556
5.597523991981658,12.959256100711853,-4.168091988699049,2.332046194196784,0.2021975703542942,0.32141912275828044,0.008522837512504816
5.63648229503794,12.94124038798898,-4.191867934721701,2.3413653889036072,0.1998453956307173,0.31558778686711764,0.008545753361481664
5.675859910901729,12.923279951249064,-4.215750486778775,2.350835851580778,0.19744831122369766,0.30971142992046846,0.00856862996109938
5.715659488847753,12.905379481682814,-4.2397399471365755,2.360458295432705,0.1950059407787197,0.30378982795951237,0.008591464903776023
5.755883647807244,12.887543753737328,-4.263836619473836,2.3702334286209332,0.19251790923690476,0.2978227580759165,0.008614255741958184
5.796534979983701,12.869777622803575,-4.288040808888228,2.3801619547800983,0.18998384291017806,0.29180999818315956,0.008636999994174109
5.8376160453390264,12.852086029744815,-4.312352822143316,2.3902445720409826,0.1874033696452928,0.28575132736229947,0.00865969513922308
5.87912937352225,12.834473998455056,-4.336772967471595,2.4004819737219245,0.18477611883683548,0.2796465256610634,0.00868233862016129
5.92107746158206,12.81694663837008,-4.361301554828551,2.4108748483544833,0.18210172153099213,0.2734953742568485,0.008704927843163604
5.963462770822568,12.799509145484171,-4.385938895760828,2.4214238786051903,0.17937981056880636,0.26729765555987567,0.008727460174272884
6.006287728078308,12.782166803273196,-4.410685303780515,2.4321297424768273,0.17661002063358694,0.2610531532091352,0.008749932943592114
6.049554724690316,12.76492498051576,-4.435541093846366,2.4429931123716266,0.1737919883461999,0.2547616519584176,0.008772343444409445
6.093266111399796,12.74778913758698,-4.460506583096495,2.454014655658025,0.17092535236370462,0.2484229380994044,0.008794688929577039
6.137424201339323,12.730764822187082,-4.485582090343311,2.465195033832451,0.16800975351204844,0.24203679915110365,0.00881696661572124
6.182031266980335,12.713857673284696,-4.510767936581174,2.4765349033465247,0.16504483484729962,0.23560302411149125,0.008839173682162063
6.2270895363119845,12.697073420243425,-4.5360644444582086,2.4880349148670136,0.1620302417082534,0.22912140347359017,0.00886130726687519
6.272601196034017,12.680417885886555,-4.561471939223563,2.4996957134443565,0.15896562197382286,0.22259172930081028,0.008883364473172797
6.318568387691378,12.663896982926218,-4.586990747700427,2.5115179389015077,0.15585062593242102,0.2160137950975368,0.00890534236592306
6.36499320329362,12.647516721319054,-4.612621199309603,2.5235022246408065,0.15268490660766396,0.2093873962761574,0.008927237968201105
6.411877690728798,12.631283202922159,-4.638363625614497,2.5356491989471905,0.14946811972155108,0.20271232973629852,0.00894904827016249
6.459223845753912,12.615202625176856,-4.664218360296505,2.5479594841199824,0.14619992379669036,0.19598839421334652,0.008970770220468268
6.507033612934967,12.599281283406143,-4.690185739732813,2.560433696130801,0.14287998039061023,0.18921539036126034,0.008992400729723097
6.555308885456701,12.583525568387566,-4.716266102582903,2.5730724459064422,0.13950795400929575,0.1823931206065839,0.009013936672592265
6.60405150138404,12.567941968691565,-4.742459789874692,2.5858763375186395,0.13608351237141725,0.17552138934076456,0.009035374884140973
6.653263242066591,12.55253707328893,-4.768767145489203,2.5988459694049215,0.13260632644405812,0.16860000306492512,0.009056712161166448
6.702945833492148,12.537317568977308,-4.79518851578283,2.6119819341251977,0.1290760705373176,0.1616287702140319,0.009077945265428034
6.753100939652378,12.522290244273325,-4.821724249804729,2.6252848176113663,0.1254924224505258,0.15460750148436914,0.009099070917346548
6.803730165837329,12.507461987557344,-4.8483746992778505,2.638755199942726,0.12185506353759754,0.14753600965047178,0.009120085802721379
6.854835053615796,12.492839792237248,-4.875140219256565,2.6523936548410036,0.11816367890781158,0.14041410991942405,0.009140986569108995
6.906417080096608,12.478430751018475,-4.902021166900243,2.666200749573811,0.11441795737003688,0.13324161964527412,0.009161769825906104
6.958477656954156,12.464242063440434,-4.929017903045255,2.6801770455535436,0.11061759169245772,0.12601835871038247,0.00918243214740413
7.011018128217602,12.450281033061588,-4.956130791410783,2.6943230972299768,0.1067622786987213,0.11874414942327799,0.009202970070977527
7.06403976599752,12.43655506788175,-4.9833601984145,2.7086394528111546,0.10285171923508782,0.11141881661571375,0.009223380094466275
7.117543774353389,12.423071684347756,-5.010706494378241,2.7231266541335133,0.0988856185109411,0.10404218774520166,0.009243658684578607
7.171531280755374,12.409838504858818,-5.03817005232684,2.7377852362974293,0.09486368599295958,0.09661409294504417,0.009263802267419671
7.226003339535333,12.39686326037974,-5.065751248884972,2.752615727959341,0.09078563565559324,0.08913436506595482,0.009283807236423205
7.280960926951573,12.384153790975757,-5.093450464028062,2.7676186510199257,0.08665118604312584,0.08160283979838026,0.009303669948431953
7.336404940580319,12.371718046899533,-5.121268081333496,2.7827945208913216,0.08246006038813358,0.07401935572639998,0.009323386726037901
7.392336196058684,12.359564088902154,-5.1492044877872445,2.798143845627885,0.07821198676400154,0.06638375440762508,0.009342953855581938
7.448755427560748,12.347700089289688,-5.1772600742088075,2.8136671277116863,0.07390669807408641,0.05869588039551307,0.009362367591997777
7.505663282945284,12.336134333042303,-5.205435235002963,2.829364861315138,0.0695439323847826,0.050955581402449365,0.009381624153800453
7.5630603239300305,12.324875218028708,-5.233730368435602,2.8452375349485863,0.0651234327970362,0.04316270828520244,0.0094007197280133
7.620947021865115,12.313931257423576,-5.262145876792287,2.8612856295522913,0.06064494775122503,0.03531711525134938,0.009419650466925455
7.6793237594841735,12.303311077460307,-5.290682166099128,2.8775096195126544,0.056108231024806346,0.027418659706068292,0.009438412493594533
7.738190822427021,12.293023422358974,-5.319339646627731,2.8939099717069414,0.05151304192830106,0.01946720266191905,0.00945700189432207
7.7975484050978805,12.283077151463324,-5.348118732760742,2.9104871465317994,0.04685914537037812,0.011462608470450816,0.009475414729532887
7.8573966017940515,12.273481241885507,-5.377019842976385,2.927241597107122,0.042146311964185126,0.003404745134701466,0.00949364702543147
7.917735406848717,12.264244790502163,-5.406043400336522,2.9441737688571252,0.037374318267568526,-0.004706515605182038,0.009511694777695118
7.978564715519872,12.255377010014996,-5.435189831814856,2.961284101478095,0.03254294661328436,-0.012871298481432113,0.009529553956285502
8.039884315329545,12.246887237683547,-5.464459569580269,2.9785730258215337,0.027651985648118063,-0.02108972410620999,0.009547220497577294
8.101693889605418,12.23878492661343,-5.493853049433198,2.996040966595329,0.022701230001403824,-0.029361909452074755,0.009564690312115971
8.163993013295583,12.231079656356918,-5.523370712960379,3.0136883408708264,0.01769048080386583,-0.03768796728449983,0.009581959284211069
8.22678114870154,12.22378112431595,-5.553013005313615,3.0315155584323206,0.01261954544654717,-0.046068006450727186,0.009599023268105761
8.290057646470789,12.21689915383156,-5.582780377230274,3.0495230217895495,0.00748823797518898,-0.05450213154494111,0.009615878094845967
8.353821741002346,12.21044369215814,-5.61267328433224,3.0677111262350834,0.0022963790680727014,-0.06299044289815973,0.009632519569523037
8.418072548187592,12.204424809190474,-5.64269218666065,3.0860802590905325,-0.0029562038291652964,-0.07153303657613802,0.009648943471303444
8.482809064330286,12.198852703244706,-5.67283755015769,3.104630800894616,-0.008269676343077292,-0.08013000411237196,0.009665145557966558
8.548030163746125,12.193737695639781,-5.703109845201826,3.1233631247647433,-0.013644197175744159,-0.08878143267923237,0.009681121564928234
8.613734592094666,12.189090238253542,-5.733509548045743,3.142277595407626,-0.019079917766485766,-0.09748740461507902,0.009696867201731789
8.679920971842227,12.184920907236043,-5.764037139779767,3.16137457107353,-0.02457698244447936,-0.1062479978102008,0.00971237816282449
8.746587792461318,12.181240409790407,-5.794693107409238,3.1806544021954397,-0.030135528134028304,-0.11506328519970266,0.009727650119664168
8.813733409839443,12.178059580812464,-5.825477942998326,3.2001174309464644,-0.03575568427784283,-0.12393333487993653,0.009742678723001219
8.881356048630131,12.175389385817656,-5.856392144718116,3.2197639930474073,-0.04143757276509284,-0.13285821004018078,0.009757459611929685
8.949453791086222,12.173240921156024,-5.887436216213526,3.2395944157228187,-0.04718130777659363,-0.14183796869476953,0.009771988402423716
9.018024581351474,12.171625413896555,-5.918610666918989,3.259609018752732,-0.052986995683021704,-0.15087266377471167,0.009786260697847715
9.087066220494624,12.170554223280238,-5.949916012245999,3.2798081145730174,-0.05885473496917307,-0.15996234295277972,0.009800272087281068
9.156576364401088,12.17003884081581,-5.9813527734950345,3.300192007715055,-0.06478461607177695,-0.1691070485790049,0.009814018146906201
9.22655251800031,12.17009089309171,-6.012921478383395,3.3207609948887074,-0.07077672127387394,-0.17830681743571358,0.009827494437784723
9.29699203827493,12.170722138473835,-6.044622660387064,3.3415153652293452,-0.07683112463711483,-0.18756168091738892,0.009840696513624542
9.367892127922971,12.171944470460268,-6.07645685940488,3.3624554005199894,-0.08294789190721057,-0.19687166475148063,0.009853619918146244
9.43924983095202,12.173769919326784,-6.108424621930166,3.383581373958747,-0.0891270802714689,-0.20623678881991253,0.009866260183791782
9.511062035868527,12.176210649057676,-6.140526500606334,3.404893551941286,-0.09536873845342153,-0.2156570673371301,0.009878612840825024
9.583325465104476,12.179278961406412,-6.17276305471874,3.426392192068743,-0.1016729064251893,-0.22513250844250676,0.009890673408362024
9.656036679915081,12.182987294751193,-6.205134850359277,3.4480775453033794,-0.10803961545899751,-0.23466311434230383,0.009902437406513746
9.729192073158968,12.187348223948813,-6.237642459976759,3.469949854236967,-0.11446888793158294,-0.2442488811308821,0.009913900350938015
9.802787865472594,12.192374464812989,-6.270286463507686,3.4920093532614582,-0.12096073714426,-0.2538897985275748,0.00992505775419867
9.876820106255762,12.198078867685545,-6.303067446897988,3.514256269875921,-0.12751516750601866,-0.2635858501171695,0.009935905131098691
9.951284669282769,12.204474425530337,-6.3359860040171725,3.5366908234231094,-0.134132174100253,-0.2733370129349093,0.009946437999574415
10.026177247105299,12.211574268707384,-6.369042735139212,3.55931322501303,-0.14081174279065486,-0.2831432575125677,0.009956651877224615
10.101493352485914,12.219391668828633,-6.402238248205063,3.5821236786542303,-0.14755385008151925,-0.2930045477543917,0.009966542290047689
10.17722831384199,12.227940036883231,-6.435573158165713,3.6051223806412356,-0.15435846305043738,-0.30292084087808724,0.009976104771005362
10.25337726881393,12.237232925664559,-6.46904808738397,3.628309518381312,-0.1612255391216536,-0.31289208716207717,0.00998533485713825
10.329935167793638,12.24728402944341,-6.502663665973102,3.6516852726808016,-0.16815502614875943,-0.3229182300187288,0.009994228100666021
10.406896767452302,12.258107182041718,-6.536420531040146,3.6752498167292997,-0.17514686233525564,-0.3329992058886503,0.010002780065022542
10.484256624209015,12.269716362619643,-6.570319327985125,3.6990033144529435,-0.18220097585879966,-0.3431349438714394,0.010010986322745321
10.562009100133594,12.282125689389124,-6.604360709384314,3.7229459239270817,-0.1893172852215637,-0.3533253660488712,0.010018842468692904
10.640148351433423,12.295349424824595,-6.638545335900975,3.7470777945436113,-0.19649569883915446,-0.363570387024687,0.010026344110845494
10.718668328605947,12.309401975762274,-6.672873876446296,3.771399067491778,-0.2037361149659015,-0.373869913897377,0.010033486876519171
10.797562776044591,12.324297887689918,-6.7073470069207985,3.7959098778582523,-0.21103842198562026,-0.38422384641426666,0.010040266417060737
10.876825224272814,12.34005185511298,-6.74196541264946,3.8206103515476326,-0.21840249776364512,-0.3946320764285791,0.010046678405042643
10.9564489895638,12.356678711538601,-6.776729785969898,3.8455006077168328,-0.22582821009981716,-0.4050944881884637,0.010052718538068975
11.036427172097365,12.374193436549643,-6.81164082813824,3.870580757854558,-0.23331541633275074,-0.4156109580351438,0.010058382543830784
11.116752648613266,12.39261115262249,-6.846699248399052,3.8958509055460744,-0.24086396340111296,-0.42618135431385473,0.010063666175678764
11.197418073929784,12.411947127561707,-6.881905764853636,3.921311147089042,-0.24847368770812994,-0.4368055372969556,0.010068565221571292
11.278415875781496,12.432216771041432,-6.917261103553415,3.9469615717810043,-0.25614441522032416,-0.44748335914560167,0.010073075502680814
11.359738250307478,12.453435638980979,-6.952765999583178,3.9728022603993716,-0.26387596112286515,-0.4582146636383357,0.010077192874271558
11.4413771621011,12.475619430154184,-6.988421196463944,3.9988332871557946,-0.27166813003456075,-0.4689992862447599,0.010080913231896976
11.523324340127685,12.498783986743598,-7.024227446348011,4.025054719434093,-0.27952071591659083,-0.479837053982891,0.010084232512397602
11.605571271197604,12.522945297992537,-7.060185510835657,4.051466615654102,-0.2874335017095603,-0.49072778512851756,0.010087146691916632
11.688109200783387,12.548119493342808,-7.09629615953691,4.078069028234628,-0.2954062597582584,-0.5016712894012997,0.010089651792638071
11.770929133043584,12.574322847847592,-7.13256017166113,4.104862003103385,-0.3034387515030943,-0.5126673677652951,0.010091743890424469
11.8540218148696,12.6015717810656,-7.168978335413613,4.131845576833092,-0.3115307273052791,-0.5237158120814598,0.010093419099365456
11.937377749729897,12.62988285357396,-7.20555144771013,4.1590197810902465,-0.31968192676968765,-0.5348164054566308,0.010094673596709146
12.020987181763234,12.659272771114951,-7.242280315166084,4.18638463980265,-0.32789207843360624,-0.5459689217561735,0.01009550360909041
12.104840097223144,12.689758382480065,-7.279165753614564,4.213940169387718,-0.33616089973408425,-0.5571731256414321,0.010095905420328581
12.188926223182508,12.721356676165412,-7.316208587542817,4.241686380559902,-0.3444880972446024,-0.5684287725932802,0.010095875376090774
12.273235021823117,12.754084786787965,-7.353409651894814,4.2696232764972235,-0.352873366274586,-0.5797356085773951,0.010095409884320644
12.357755685732549,12.787959988706238,-7.390769790509431,4.297750853668462,-0.3613163911222184,-0.5910933700708567,0.010094505414365405
11.924227116770991,12.77211946131256,-7.387851754561587,4.136224234725238,-0.3552689656102394,-0.5922687865999237,0.009346758036590755
8.881439303854625,12.51185504762137,-7.186093273338116,3.0180535989320014,-0.2748467277274544,-0.541629691860749,0.004856243190377879
8.401410347627117,12.514570469515807,-7.181031173179779,2.843324941061174,-0.2657447661691426,-0.5402025602372607,0.0040829334702827
8.437256860955378,12.56861832338726,-7.214612622873202,2.858833255591141,-0.2712604531523829,-0.5487633614969887,0.004055041107755704
8.472750497801428,12.623340885615978,-7.248148088738151,2.8743855710403516,-0.2767981964150418,-0.557336224063283,0.004027012534479147
8.507883993163814,12.67874053862106,-7.281636584324183,2.8899821370508567,-0.2823576381091981,-0.5659206174454248,0.003998850068132067
8.542650070595071,12.734819626147729,-7.31507712741765,2.905623202479462,-0.28793841774283263,-0.5745160061852778,0.003970556073411036
8.577041440367065,12.791580450654488,-7.3484687393619845,2.9213090145573295,-0.293540172221482,-0.5831218499008521,0.003942132957560674
8.611050799827703,12.849025273024775,-7.381810445043295,2.937039818119095,-0.2991625358049462,-0.5917376033192503,0.003913583169392319
8.644670835631672,12.907156314524501,-7.4151012739282915,2.9528158568921308,-0.30480514023925076,-0.6003627163205869,0.003884909202179137
8.677894223273311,12.965975753426203,-7.448340259077039,2.9686373724859454,-0.3104676147768313,-0.6089966340215341,0.003856113590529342
8.710713628750193,13.025485724681362,-7.481526437238215,2.98450460446329,-0.31614958622322353,-0.6176387968433175,0.003827198911289292
8.74312171031404,13.085688320402125,-7.514658849419918,3.0004177914899395,-0.3218506791001971,-0.626288640579023,0.0037981677852037526
8.775111114831397,13.146585590196278,-7.547736540851018,3.016377168685469,-0.32757051540891646,-0.6349455963361492,0.0037690228703590213
8.80667448469246,13.20817953767173,-7.580758560458774,3.032382970524204,-0.3333087150436561,-0.6436090907860637,0.003739766869598065
8.83780445576002,13.270472121470121,-7.613723961253322,3.048435429485453,-0.33906489568075704,-0.6522785461342409,0.0037104025265755304
8.868493655229432,13.333465256464558,-7.646631800780061,3.0645347746968747,-0.34483867266256973,-0.6609533800910775,0.003680932621831133
8.898734708685724,13.397160809310567,-7.679481140250595,3.080681234739461,-0.3506296594248138,-0.6696330061372506,0.0036513599798846446
8.928520236492579,13.46156060145917,-7.712271045450634,3.0968750353903016,-0.35643746724344233,-0.6783168334319474,0.003621687463653006
8.95784285503197,13.526666405616474,-7.745000585905184,3.113116400020188,-0.3622617054131171,-0.6870042669398664,0.003591917973733717
8.986695179916005,13.592479948154132,-7.777668835926192,3.1294055503411853,-0.36810198130025273,-0.6956947074987619,0.003562054452117957
9.01506982450084,13.659002906326322,-7.810274873937704,3.1457427057931717,-0.37395790041311394,-0.704387551880233,0.003532099877925839
9.04295940145927,13.726236907253943,-7.842817782221604,3.162128083013972,-0.3798290663960542,-0.713082192871221,0.0035020572674787833
9.070356524413798,13.7941835304131,-7.875296648177742,3.1785618970281906,-0.38571508116321224,-0.7217780193263932,0.0034719296762080725
9.097253808933983,13.862844303342282,-7.907710562947505,3.1950443602990424,-0.391615544927139,-0.7304744162864314,0.003441720196725076
9.123643870744173,13.932220703610211,-7.94005862243306,3.2115756826969193,-0.39753005623446236,-0.7391707649734226,0.0034114319559193544
9.149519330721457,14.002314156525113,-7.972339926637603,3.2281560719120495,-0.40345821206843174,-0.7478664429574204,0.0033810681190010795
9.174872814072488,14.073126036552017,-8.00455358051026,3.244785733660379,-0.40939960791879537,-0.7565608241819937,0.003350631887610792
9.199696948549759,14.144657664544894,-8.036698693064684,3.2614648700228237,-0.4153538377172503,-0.765253279010124,0.0033201264947388663
9.2239843707638,14.216910308402905,-8.068774378053615,3.2781936819005018,-0.421320494122298,-0.7739431743948828,0.003289555211947356
9.247727723320816,14.28988518200013,-8.100779753624339,3.294972366994537,-0.4272991683842451,-0.7826298738849047,0.003258921343371516
9.270919655688587,14.36358344561401,-8.13271394284387,3.3118011204004016,-0.4332894504672674,-0.7913127376991014,0.0032282282256381844
9.293552828693409,14.43800620302414,-8.164576072820527,3.328680134993979,-0.43929092917140844,-0.7999911228885781,0.003197479230881624
9.315619910384388,14.513154504120198,-8.19636527603244,3.3456096008864087,-0.4453031921255621,-0.808664383304996,0.0031666777609577882
9.33711358133017,14.58902934155236,-8.2280806890696,3.362589705129326,-0.4513258258185803,-0.8173318697709993,0.0031358272510182495
9.35802653507792,14.665631650509333,-8.25972145317761,3.3796206331594782,-0.45735841585748316,-0.8259929301671127,0.0031049311688445295
9.378351474833728,14.742962311555008,-8.291286715158346,3.3967025663170722,-0.46340054668960495,-0.8346469093979664,0.003073993009519016
9.398081121128232,14.821022143183455,-8.322775625237853,3.413835684384848,-0.4694518020670375,-0.8432931496595442,0.003043016301181052
9.417208208438158,14.89981190924024,-8.354187339665504,3.431020163808013,-0.4755117647642811,-0.8519309903752066,0.003012004601393019
9.435725485884841,14.979332312184054,-8.385521018853877,3.4482561781651397,-0.4815800168468488,-0.8605597683364485,0.0029809614941593335
9.45362572162266,15.059583994829325,-8.416775827959817,3.465543898374258,-0.4876561396709251,-0.8691788178176235,0.002949890594149768
9.470901701544284,15.140567541192363,-8.447950937620117,3.4828834927952697,-0.4937397139688192,-0.8777874706256614,0.0029187955438172413
9.487546229487522,15.222283472582493,-8.47904552263252,3.500275126001405,-0.4998303198338233,-0.8863850561871756,0.0028876800102411023
9.503552130792446,15.304732250133581,-8.510058763223297,3.5177189603788177,-0.505927536904924,-0.8949709016683665,0.002856547688998433
9.518912253071495,15.387914271583423,-8.540989844081619,3.535215155597225,-0.512030944424305,-0.9035443320718793,0.0028254023020408267
9.533619463145103,15.471829874090107,-8.57183795551681,3.5527638670943853,-0.518140121088208,-0.9121046702396696,0.0027942475929664356
9.54766665420918,15.556479329754925,-8.60260229217935,3.570365248239229,-0.5242546454050855,-0.9206512370668609,0.0027630873327303303
9.561046744237457,15.641862847659887,-8.633282054033772,3.5880194496225184,-0.530374095653301,-0.9291833515387944,0.002731925316507717
9.573752674021932,15.727980572217396,-8.663876445876795,3.605726617378173,-0.5364980497855988,-0.9377003307732037,0.002700765358619496
9.585777414042221,15.814832583799516,-8.694384677911557,3.623486895820395,-0.5426260857540632,-0.9462014902090069,0.0026696112997364185
9.597113961715948,15.902418896633636,-8.72480596509061,3.6413004254077395,-0.548757781386423,-0.9546861436368654,0.0026384670005598467
9.607755343028671,15.990739458078256,-8.75513952725635,3.6591673435461876,-0.5548927145600067,-0.963153603308809,0.00260733634187569
9.617694614169473,16.079794151171946,-8.78538459001238,3.6770877840125453,-0.5610304631248149,-0.9716031800242002,0.0025762232254472176
9.626924864427236,16.169582789499707,-8.815540383385274,3.695061878320166,-0.5671706052243608,-0.9800341832730112,0.0025451315740068815
9.63543921159366,16.26010512079493,-8.845606143103824,3.7130897529199123,-0.5733127189800543,-0.9884459212263565,0.002514065324729499
9.643230811970414,16.351360821996963,-8.875581109136208,3.7311715326927706,-0.5794563829994595,-0.9968377009769743,0.002483028438024077
9.650292851794052,16.443349505545925,-8.905464528237681,3.749307337806593,-0.5856011760212688,-1.0052088284878051,0.0024520248873058487
9.656618555950834,16.536070710246825,-8.935255650627877,3.76749728521368,-0.5917466772433483,-1.0135586087945554,0.0024210586642241134
9.662201186952165,16.629523906034404,-8.964953732207334,3.7857414891825014,-0.5978924663969923,-1.0218863460799694,0.0023901337774332996
9.667034041723676,16.72370849580255,-8.994558035223196,3.804040058909324,-0.6040381235046985,-1.0301913437034003,0.0023592542471988715
9.671110460351002,16.818623806649118,-9.024067825396486,3.822393101312181,-0.610183229376402,-1.0384729044043532,0.0023284241109275683
9.674423821675441,16.914269097174788,-9.053482374653322,3.840800718891603,-0.6163273653184105,-1.0467303303226414,0.0022976474184359537
9.676967545921892,17.0106435535176,-9.082800960144398,3.8592630109142134,-0.6224701134075151,-1.0549629231249988,0.0022669282318484784
9.678735096103365,17.10774628902703,-9.112022863916332,3.8777800720809865,-0.6286110563650679,-1.0631699840889537,0.002236270624899335
9.679719981018719,17.205576344012503,-9.141147373412759,3.8963519946672776,-0.6347497778927021,-1.0713508142434542,0.002205678684757314
9.679915751045899,17.30413268515351,-9.170173781208414,3.9149788653096924,-0.6408858623687883,-1.0795047143820784,0.002175156504436513
9.679316005779278,17.40341420605267,-9.19910138548223,3.9336607681236595,-0.6470188952397998,-1.0876309852580612,0.002144708190412502
9.677914392287308,17.503419724349627,-9.227929489090101,3.9523977829985744,-0.6531484629310603,-1.0957289276309417,0.002114337857228819
9.675704603358971,17.604147983997553,-9.2566574006809,3.971189984805109,-0.659274152797256,-1.1037978423411838,0.002084049624308449
9.672680384895465,17.70559765191544,-9.28528443355422,3.990037445538772,-0.6653955534455058,-1.1118370304744687,0.0020538476215035207
9.668835532679969,17.80776732108246,-9.313809907011281,4.0089402327270145,-0.6715122545833521,-1.119845793421077,0.0020237359843494336
9.66416389330754,17.91065550608912,-9.342233144873406,4.027898408834766,-0.6776238470677204,-1.1278234329503176,0.001993718851369943
9.658659369301978,18.014260645262002,-9.370553476473612,4.046912033356221,-0.6837299231638753,-1.1357692513736448,0.001963800369053506
9.652315915795644,18.11858109972524,-9.398770236426726,4.0659811604698515,-0.6898300763532736,-1.143682551582289,0.0019339846853734994
9.645127544110723,18.223615152652897,-9.426882764581029,4.0851058402567295,-0.6959239015380103,-1.1515626371762384,0.0019042759517765345
9.63708832266546,18.329361008661735,-9.454890405845942,4.104286118134565,-0.7020109950299367,-1.1594088125533029,0.0018746783218921812
9.628192379703554,18.43581679271523,-9.482792510074157,4.1235220358863565,-0.7080909547458768,-1.1672203830248742,0.0018451959523183182
